Id,Bills & Fees,Data & WiFi,Education,Emergency fund,Family & Friends,Going out,Groceries,Health,Loan Repayment,Miscellaneous,Rent / Mortgage,Shopping,Transport & Fuel
ID_6lnwp36g,0.1554099048987966,0.017901490869115716,0.00759602247041982,0.14867864050569765,0.4099439253036325,0.028142645686968067,0.04979900682123903,0.018911642568007786,0.03035721907283813,0.024233429018033957,0.02182340855966608,0.05755571440926714,0.029646949816317495
ID_gfjpi98a,0.3223418942400004,0.005616079375856729,0.002410895073532684,0.006755928347558087,0.13365453853949852,0.024770381054740376,0.010422274382927957,0.02472845512813264,0.003241660918608909,0.03926711126520397,0.0032682244606581537,0.40712522558507946,0.016397331628201978
ID_gzsdiej7,0.3443821910746852,0.014427980396439968,0.0019806857707341105,0.01791501987970628,0.09371672016175522,0.09323304734003345,0.04022600055165086,0.020589395020506142,0.006659914225079084,0.0643524834346005,0.002752054688764429,0.2611660476064984,0.038598459849546365
ID_r22mht4u,0.23310034999094972,0.017928238349125488,0.003409589292933125,0.04898876543005883,0.16593070653840528,0.10440192448755256,0.06771274365012474,0.009248352884142906,0.026237794508848764,0.14723366982677705,0.0026572661702389706,0.07928935803117475,0.09386124083966779
ID_aip6vrf0,0.1052301646258568,0.029088049758047282,0.006935443944187372,0.030256964962504112,0.07021487633325321,0.1875609581895217,0.027564066211090914,0.03156894373980469,0.0416656938908854,0.027129970898310856,0.004749202946450479,0.24209744284893758,0.19593822165114955
ID_4r8in07g,0.046092007218632776,0.04406867190201539,0.002647703490188912,0.008418680461125469,0.025916540416695964,0.5134823997552357,0.07654009465569124,0.037025920620800006,0.008689319886350562,0.02089710350852722,0.004539907772332407,0.07770616796344043,0.1339754823489639
ID_y29p9yyp,0.2672624144859368,0.01912658624801795,0.0063461113701315085,0.02062103880894464,0.3152780046484371,0.09067334265333185,0.0602947549567931,0.018565351276722975,0.024571580568709606,0.0864804500318333,0.007468003727423959,0.04346260807595453,0.03984975314776276
ID_xpi4zfh5,0.48839804291268046,0.010421895185553504,0.0005912316414750961,0.011375613036938194,0.05840237865849445,0.04207469597091766,0.17440445644227914,0.009243258775928253,0.008321814050327062,0.1556878675047424,0.0014624468253596372,0.014807975992032813,0.024808323003271238
ID_hhqnmh9c,0.18384773304386176,0.027331058482936203,0.0009980490170214628,0.5979018509557262,0.014765680344448407,0.020155821627380312,0.07107179401915936,0.009064369694625974,0.001379505931665533,0.016509636468849873,0.001352237389682055,0.04411091025225892,0.01151135277238386
ID_0mm4hawe,0.10394074984631035,0.024091190165911255,0.005498819259152811,0.009559469638161304,0.02233871404373751,0.5202800758919457,0.07150561569642977,0.03643105156196118,0.0051328721562412345,0.05908555754492057,0.003339531093146387,0.05597606100270458,0.08282029209937733
ID_kkv16lkq,0.06565761045468425,0.014294454278557293,0.0019419381568535354,0.008774505523540883,0.016021265760164802,0.6586444824737544,0.05749885348333493,0.019453296950841914,0.004505108041700289,0.04145635315064544,0.0020498509344557972,0.04329010782584059,0.06641217296562585
ID_jf6kyt0p,0.18053961295153986,0.021849927301406922,0.0008602815263260838,0.6485560231896863,0.012206909787493081,0.015589620998374593,0.052088449492334925,0.0078007699959290275,0.001168489152702198,0.014647044793893617,0.0011599451512500432,0.033710208520059216,0.009822717139004108
ID_tjihqued,0.06408500097939156,0.014418363753242493,0.0018751664777130026,0.008081070116634446,0.015555430496538862,0.6477074403302053,0.05999331190029292,0.01871543638904926,0.004099606712347069,0.042770389704647555,0.001807940698673115,0.03972175692597782,0.08116908551528643
ID_u2tnghpe,0.05133549171044449,0.04372401202981785,0.0036626537380118175,0.008947140723730367,0.006561429043379696,0.3620447383783386,0.16055023628457582,0.00577365471089216,0.0049432267013269585,0.21043792162555128,0.002075553136775625,0.048235343840256156,0.09170859807689904
ID_0s394wg4,0.037547019953959294,0.7287730886077866,0.0008107059845222229,0.010019428813932864,0.009199565362204927,0.014674182311612945,0.07634746726243993,0.0019453387471833677,0.001455099527104907,0.05541766336637232,0.0009881333607084,0.010400911350121342,0.052421395352051016
ID_k0ir3f0y,0.034507884450621695,0.7493115901711819,0.0007893478418498257,0.00956999415715017,0.009076797400346344,0.013062348624073803,0.06998728688974164,0.001885894919176709,0.0014754914449394063,0.05191845387145863,0.00097812194583671,0.009835761465766629,0.047601026817856704
ID_rdu55lck,0.12716934756009404,0.015863379592860747,0.0017946467063517926,0.0048277890751744134,0.06826879552223297,0.07985317308463627,0.021529732332049398,0.00783154659068351,0.0018505999777663588,0.21412947249340786,0.002654669357455966,0.25385185336725863,0.20037499434002803
ID_tgmke5kx,0.3587938171953619,0.020661897989107992,0.00405794852505187,0.03653747457904888,0.22695881711884977,0.02546095205564961,0.020074681837704982,0.030252465517176145,0.008893076345243637,0.012882578641982447,0.008347248709899613,0.23240302252123846,0.014676018963684801
ID_w1oozka1,0.23156798026237863,0.0023320175857455623,0.005448128986337647,0.0034435604307600154,0.02682717922144125,0.40432667992409443,0.03045149483314212,0.003755058617478258,0.003174439253949786,0.10184861713377803,0.0006526067634993853,0.08644259832291026,0.09972963866448463
ID_jk2b7zot,0.014147671108937217,0.001846049758767664,0.0001963622198879856,0.004831624633196354,0.00637838264293451,0.0049452657850602485,0.03525722692296192,0.0011457045181084676,0.000678794255571328,0.9075745166372143,0.0004122748858436455,0.014002191120302585,0.008583935511213822
ID_287cta3i,0.17936814807143706,0.013686600080245748,0.002607542095542956,0.022956898157020553,0.36639782350751043,0.019069091903218302,0.013900528604339074,0.04751011951496237,0.008901437045090513,0.017145111305563357,0.0039415840974484015,0.2892401059251334,0.015275009692487893
ID_vqayx3g2,0.07882514201040332,0.010046163085222385,0.009011908523387194,0.008318288386579265,0.03677601449326824,0.20733969248316228,0.24873253894204445,0.009409363989859473,0.0054079287265898085,0.0865199325794418,0.003699663089707917,0.04458120542448421,0.2513321582658497
ID_1c6j4d07,0.06860601206386151,0.022572271258330064,0.0025249700553282885,0.0053874339323109295,0.013720178008336378,0.4568618756423858,0.12913214500320452,0.012351375952611637,0.0035021837441374633,0.06381108607369745,0.002493338645531477,0.10141796881844715,0.11761916080181747
ID_3yppy2ju,0.34478689129264456,0.004842523447309103,0.0025039690187229078,0.011560197331455723,0.10944526016619047,0.026068307296403585,0.008041174528397844,0.0254195278900921,0.004306493039543057,0.028781708047560313,0.0022669306170021376,0.40622122672215444,0.02575579060252385
ID_1yj8z7bp,0.20313395896492098,0.018034808474365692,0.010888219409822212,0.024153653871616686,0.12545026266468748,0.23438819275153291,0.1291253602731,0.03142965179390697,0.008815770129223306,0.05197132371157578,0.006164479500461114,0.07214736733347274,0.08429695112131438
ID_xjt60rgu,0.05494382327701261,0.831852642301913,0.0005542259061295647,0.0036278523700207736,0.05024787330849753,0.008151081401688635,0.0139541290687486,0.006246632201675638,0.0005687124835944328,0.01580019241575634,0.0005917008414216189,0.005379979255215294,0.008081155168325818
ID_k49qidsf,0.01829522507314387,0.9239902634312162,0.00016666356917029805,0.0021813728329627595,0.004662883984822081,0.011083304812783915,0.011306787814578773,0.008455688301335806,0.0009636522261551578,0.0060337682196255,0.00021378218422318036,0.0047313341696557775,0.007915273380326673
ID_e3sonqos,0.08923263687754106,0.030281107587171865,0.001593225198181621,0.014083617062073124,0.0071931708890594515,0.5259821013932697,0.056298170254580546,0.006357478564853516,0.0011107295617394511,0.06465730318511094,0.0012375428582360936,0.025832947774226275,0.17613996879395627
ID_35tlah5e,0.04396159606816321,0.0561272241060304,0.000482139891638645,0.005648817067680649,0.027960921361650348,0.04293587191536647,0.292822989146971,0.0014000353343576453,0.0014744314632263319,0.410454250978751,0.0005078701548730394,0.023681671218264026,0.09254218129302719
ID_fhr82u8x,0.006181626581727315,0.005260991852119054,0.00036209042372022137,0.0018949246549909548,0.0051649977879170755,0.008346257009201882,0.9494285978653476,0.0037427207862873006,0.0006809070004425558,0.0017494732239701335,0.0006981493570870365,0.012591398774046893,0.003897864683141982
ID_3kanjiwh,0.2611458422391018,0.018544434318988494,0.0021583153099761195,0.007135562506285203,0.0839101968690098,0.14514479946650052,0.08179832978525096,0.003213877863406307,0.0015896352784081852,0.11724187000649385,0.0013544101721873288,0.0275210487843849,0.24924167740000636
ID_846kyzn4,0.24336299916340923,0.009060871451899408,0.0018820451108283464,0.009437555378728098,0.15846444133873222,0.01932096131248312,0.008487207451795263,0.05204873849182957,0.004969812280446224,0.016383698155498776,0.004807947833103494,0.45718023383760176,0.014593488193644418
ID_eh6wj9ry,0.5667403072116654,0.005865800374306034,0.0014191311496262466,0.006884658719995131,0.04749698642077463,0.04053512205856497,0.014200260137810321,0.007450062509454239,0.0021769833574980715,0.11556658422247476,0.001454783017591602,0.14955012206018942,0.04065919876004927
ID_mk0c0q0v,0.24548521311652471,0.010287240476489636,0.0015842882021953586,0.004224558439977887,0.06569156696672093,0.06276135383766182,0.028971263919526327,0.006910825823066448,0.0013208668842842079,0.16303784019191175,0.0013580824095589805,0.2774582200406259,0.13090867969145606
ID_kmqdj8po,0.15514941455300815,0.020606747634567716,0.005882559580076148,0.006130671276476158,0.05584509995031545,0.448151164085977,0.03301292515772844,0.013966111039064179,0.0018727245614394003,0.06085757870585215,0.001996376826857944,0.03657133781262977,0.15995728881600738
ID_8ycepky1,0.18296855954454483,0.013519641961432937,0.0044050303815587125,0.005294661674833801,0.02535428766880158,0.18805892971766464,0.13990406578452957,0.004145026426343494,0.0016376299411311724,0.07230145565950413,0.0035499289568484043,0.05578548025446742,0.3030753020283393
ID_c7qbiyw4,0.10681114977354011,0.02798187324585986,0.004584741595424333,0.64507479974108,0.06184220314709529,0.011419390473715076,0.02712654040629613,0.005535054523025982,0.016447225190600514,0.046831877387065866,0.002821360501190526,0.03394581390537164,0.00957797010973448
ID_mepsc3h5,0.2556221277372318,0.01933261821258273,0.003754693133803255,0.05699353939991806,0.1720604537439432,0.09878590515073389,0.06615327232474116,0.00963325492901541,0.028852208150199603,0.11808715814803868,0.002976223293706013,0.09348419928471613,0.07426434649137008
ID_at5h51go,0.32039158709480486,0.0199187515729282,0.003141472023712022,0.005913243223116544,0.10016168708863217,0.1032318596877076,0.08563302952696206,0.0036278203713840346,0.0011705521558864678,0.07170900842606531,0.0010654671433958998,0.03286295837045766,0.25117256331494714
ID_ibisx32z,0.5655797513465144,0.009649445154056906,0.006382636472508321,0.0087113035704456,0.15896391316261532,0.06042325216308364,0.023705496825724544,0.004190689542567522,0.0024997845950309153,0.06366153066383731,0.0007737105733765569,0.041141413156496706,0.05431707277374233
ID_e7309p3b,0.3293431278802549,0.01546549095055726,0.0018549814336756717,0.014365803970242645,0.08720970054441757,0.0977793109638323,0.04888029526523301,0.017850801223138445,0.005760219627748144,0.0938487151708117,0.0023403212991657627,0.22855787493710245,0.05674335673382015
ID_pv1va51i,0.6784547008427585,0.013355226560286948,0.004978193469534053,0.018000561428829276,0.1501752433480487,0.022300228433533936,0.020865058504504406,0.008127690544213764,0.00673060888005907,0.021178408643867812,0.0017141713891859127,0.03215994008846683,0.02195996786671091
ID_x43ne9hf,0.03708635688619872,0.043056389445991584,0.0027353410190335157,0.009152261372954124,0.020272453998835836,0.5783863695966882,0.06427290586366625,0.02853459681566676,0.009203533233042065,0.01648136285824387,0.00482115764989248,0.07595287462472562,0.11004439663506088
ID_hrtpne7v,0.12827366973188842,0.007616551445691577,0.0016890171064503218,0.011144777904019399,0.2555804479391941,0.023909523070357507,0.006112327835052972,0.06422395319736171,0.005644841989754109,0.02130673894228229,0.002750728292956491,0.45228036126159066,0.019467061283400575
ID_zlz39q6l,0.6329689889554971,0.020533008818111882,0.006565239047157496,0.06830678893719856,0.11156465707416426,0.019071650621478156,0.05013347497640886,0.0057323664291169234,0.008638766192461792,0.021518381195598603,0.003850565158654072,0.03431377730076823,0.016802335293383867
ID_pigb8yyw,0.1632501883978418,0.014213997428489788,0.008325437437786644,0.007189442871072942,0.07029332385236003,0.19126948500744373,0.04245580300229833,0.019279485072581395,0.01569959988283122,0.08350882238525698,0.0042663446751277576,0.07242585256706814,0.3078222174198412
ID_8pk4rtlf,0.19261637005641086,0.013419035499560365,0.004567771186431624,0.008512423866072859,0.014914743875421485,0.34273950712679135,0.11182395941343978,0.00764275842623965,0.0018409841814948581,0.10806076956100318,0.0023730293728133557,0.03769583445237304,0.1537928129819476
ID_tm2nsxfj,0.004813982412010826,0.0033126513484721563,5.885441041750051e-05,0.000407209351040438,0.0009671175217045684,0.003105005781298506,0.014408523920963975,0.00026938912158049153,0.00012607143686554242,0.9676309297009935,7.964440060273013e-05,0.0007393861214767565,0.004081234472573085
ID_a5scqh64,0.40969106582537734,0.0032127244614084897,0.003657906204413275,0.004321991489600376,0.08488227195674437,0.1449065360974357,0.020656388696353133,0.00356782170408926,0.0008019717687803758,0.09195800842519121,0.0007000267626104469,0.029692196712711616,0.20195108989528449
ID_awhgdb6v,0.26567442567006194,0.009110234065036995,0.007118426670273155,0.00953396501150278,0.03836983854059306,0.4056105635160788,0.025142176152812515,0.02899357599711812,0.0038271284904617597,0.030832390694350762,0.0016231499465678668,0.1217902128058096,0.05237391243933248
ID_zaini8bb,0.008371055575244934,0.007369504976125179,0.0004160268493283914,0.0026056937202924993,0.007272419979798262,0.011408065025627157,0.9315662180940736,0.004528851685195807,0.0008881341197693155,0.0023365869066680053,0.000912886002487736,0.01692162908693227,0.005402927978456837
ID_h6nlogdm,0.12589448085706292,0.009831513455434964,0.0025372049846446474,0.004490347937377699,0.09388516046592327,0.26496183320698263,0.03674587190488779,0.004279489138255378,0.0014300673412945177,0.11788362641740391,0.0015293488561864946,0.055502852314041846,0.28102820312050386
ID_dyy2gk0u,0.902427108268793,0.0061225680384330156,0.0008333479848621297,0.012574485208978955,0.01754589774642259,0.007015440684694828,0.022813222529703345,0.002238081620691841,0.001054483719333332,0.0042013611616825005,0.0020481488208713558,0.016475227835718535,0.004650626379814579
ID_dfa0i7qu,0.3027650633617681,0.014799514247287562,0.0024597045461895715,0.003835140176814849,0.08749492011283223,0.24959422058077257,0.07707818755321885,0.00443428196562812,0.000986041828898176,0.07538265691598003,0.0019296159992994721,0.019708012397434523,0.1595326403138759
ID_eefn4r9z,0.03443837951845359,0.004691226789142893,0.0002411457298624545,0.01682681659195403,0.024036982488093852,0.012844729303354467,0.06362574355669791,0.0013252193964917352,0.001479541087584308,0.8002189583269453,0.0005872972492118485,0.0226428534808386,0.017041106481369077
ID_w99v9r1d,0.34590960128522474,0.009203063416244984,0.0016152790570163112,0.003941690342606068,0.08536984318022667,0.1565069249199087,0.039669707551056664,0.003440215761449809,0.0007892422693953611,0.17627087526254603,0.0013223519096698944,0.053976114901766875,0.12198509014288793
ID_zuxzumjb,0.054058279086150705,0.004609294232924992,0.0009478646534665817,0.011567471072156424,0.027452211370441543,0.014305849173218817,0.7680876053566201,0.004771165879177719,0.004344619998927666,0.07634249731176243,0.0015581723823093977,0.02104828469105232,0.010906684791791244
ID_km0t259y,0.0029462365808753145,0.0025522479141016647,5.996469649689438e-05,0.0002963496822391731,0.0006658275349644203,0.002334671361599317,0.011670098101183754,0.0002794386102390273,0.00011594194927774412,0.9750496642792212,8.014318429116921e-05,0.0006863697059289234,0.0032630463995813397
ID_c0gluanx,0.12800646388944745,0.00599251259038817,0.023306595454654792,0.006090716351373442,0.03481564846264704,0.27266291476766297,0.03259897059609656,0.008066675121402814,0.0061251344463088666,0.1039613003617896,0.007786432923897372,0.10158728176617422,0.2689993532681569
ID_3khkxxrg,0.5947747361190443,0.012390615099521477,0.0012000766032418562,0.00419138474173017,0.010779804821495594,0.10483236997384422,0.060382466843204696,0.0014799080328383313,0.0006046306436186464,0.05172670964395659,0.0005792103618244394,0.022650244014657733,0.134407843101022
ID_n6dndt6p,0.911154518959045,0.005246577645164136,0.0008917580228425527,0.009921300637764165,0.014600281993760244,0.006361326657494051,0.020157501195745657,0.002073537750945926,0.0009527986775323325,0.003845798967273352,0.0016844520539359335,0.01830982071284115,0.00480032672565572
ID_6ncjvz4j,0.07647182328606031,0.007203324031218567,0.011388345622402861,0.007530124522339742,0.015427734035437906,0.21559846968780003,0.038760639085252103,0.00767962449212829,0.005501574106643752,0.49738919687377137,0.004321917464723987,0.02382258282261613,0.08890464396960494
ID_32k6k4ir,0.9127137228760803,0.0043489093731790066,0.0005716743975589983,0.008026902265979931,0.01508551272628551,0.006354599079024743,0.022841026276963286,0.0023341913324497927,0.00041748482348949857,0.0050112185042037825,0.0016643650240708494,0.016144718772097576,0.004485674548616666
ID_guiutbu9,0.34503997599413366,0.030305216432444618,0.002084040082475463,0.0045715581092858355,0.06760943937219535,0.13281811157660414,0.06531050014026751,0.003970133321069116,0.001485795827469487,0.07360698836097793,0.0015201314259221963,0.026744832850540926,0.24493327650661384
ID_i0y7eekq,0.17633041161996635,0.005317077249559274,0.005252555930493937,0.0043768708798690905,0.025180075192953386,0.49332876456984437,0.030001435946786194,0.003652188871775263,0.0009102611464117155,0.07858922876329372,0.0007737686982676895,0.04607686023916343,0.13021050089161557
ID_wcblwrl3,0.069954799865477,0.03771823451630722,0.0012490459576025605,0.0102448517922946,0.18357778608726646,0.08260085386694942,0.2069802501991396,0.004205729111623879,0.0021951404642799634,0.17599283516766595,0.0011854961966264973,0.04611487752127603,0.17798009925349095
ID_qhpgkado,0.174047706332258,0.0020401546013285718,0.06480851199722563,0.004097543102174498,0.023855215724650616,0.3942233854829783,0.024735147862537436,0.009691316537365637,0.00304374141815017,0.1480610401740741,0.00824294096584803,0.03168736692991475,0.11146592887149434
ID_6pf47p35,0.19833919818649637,0.0272839125476233,0.00272402105832492,0.006138085722447004,0.07765352392699716,0.19500840506584052,0.08094990156932354,0.0031693597338651263,0.0019444728939142157,0.062317712500864986,0.002503574601751329,0.030876863601677084,0.31109096859087443
ID_pstso3qa,0.46335356376016945,0.017818956875637212,0.0016313545012631176,0.0037222560742997354,0.08351240540323142,0.0657140130027549,0.07806403364378409,0.0029678662223235667,0.001046476248263572,0.09998521584829753,0.0008685021258129449,0.023624559852593166,0.15769079644156947
ID_k84ghtr8,0.1724284038078621,0.010147867093421154,0.134339411323449,0.013018444166962484,0.040342442566990704,0.34633402594716794,0.043455447876452585,0.014818916588084444,0.008537592214976176,0.08676396484619643,0.006752269983864079,0.057098988422573875,0.06596222516199922
ID_pfxybdvn,0.9510908553935269,0.0010817846659958213,0.000899970264316696,0.008440048495006812,0.004165722888807876,0.003381663083490405,0.009347894180350824,0.0011713214999371827,0.000676711433998488,0.002308571470816566,0.0012606892037763519,0.013641570761821951,0.002533196658154129
ID_l5oosipf,0.0029462365808753145,0.0025522479141016647,5.996469649689438e-05,0.0002963496822391731,0.0006658275349644203,0.002334671361599317,0.011670098101183754,0.0002794386102390273,0.00011594194927774412,0.9750496642792212,8.014318429116921e-05,0.0006863697059289234,0.0032630463995813397
ID_m6rfhpen,0.002299040908559408,0.002149447205086553,5.796506305636521e-05,0.0002606617287972127,0.0005824637713040393,0.0018181884000060097,0.008999669956116967,0.00027255306594578044,0.0001248671270524402,0.9800576079096891,7.821126470523828e-05,0.0005218371538794344,0.0027774864458015667
ID_bppl0b45,0.13319026259384767,0.008066819636813275,0.001926538956705638,0.08621983843883052,0.031073457104387164,0.013872109561542747,0.1071118303058205,0.005168723714267241,0.004028665163955692,0.025867217364189538,0.007938117067723287,0.5669606401479792,0.008575779943937488
ID_kma2z3ka,0.15817635141295794,0.016709125100192918,0.009143241144886126,0.010515738729430022,0.07801672915264873,0.19328988184234533,0.04470980492323871,0.01802681400646004,0.019241497613123763,0.07726742577774814,0.005171109713113261,0.08167457009143851,0.28805771049241635
ID_n25or9n5,0.06762277057079617,0.0071871137315727834,0.002984173200303345,0.0028004965625308418,0.010161988257099788,0.045235126566034164,0.7648511985161391,0.002761548563292515,0.0018414987707218073,0.029587506643311764,0.0013502725671283025,0.02225172979421981,0.04136457625684968
ID_rgai3yeo,0.09975757359552274,0.016587437610476874,0.0012119438101203528,0.022144621396120685,0.05805566520278257,0.029009430530594293,0.05284371679107761,0.003609368401282256,0.005841011668690805,0.6709899583812597,0.0008105761925524584,0.017782251575332798,0.021356444844186976
ID_cchpdwey,0.011412985961081373,0.003015635358351195,0.00029979143399944943,0.0021033818349296216,0.0015653681089975223,0.9038952188147726,0.04095904335285905,0.001625822538806609,0.0009201807906845794,0.015723740173380196,0.0007188190999970143,0.004630866843454772,0.013129145688686375
ID_65ansnya,0.01290804839294386,0.0038803779271693647,0.0002963185646288766,0.0017638861201884916,0.0015134986713216227,0.8817538754678025,0.04886153425772224,0.0019087066212462927,0.001084711976027102,0.018931341350705577,0.0008560431157521008,0.007594231933329181,0.01864742560116301
ID_aqtgktrm,0.05905581398998578,0.005636036407731266,0.011621075319211015,0.007002191723914122,0.004963752100495872,0.7087572749869071,0.06505605048045272,0.005795327055902846,0.0045858871387865425,0.06642422255778546,0.007939575600911533,0.016168643920453,0.036994148717463
ID_an28wf16,0.08951382992341354,0.006539546425871766,0.015166515485035701,0.010687405075312122,0.005914369643252227,0.4990379213939856,0.05012489696499836,0.0066882358130944935,0.0025133526373585006,0.20425908182630897,0.0051436819531383935,0.032288129633661684,0.0721230332245685
ID_e0evmizd,0.0899748491669053,0.006823090846144122,0.015103285706616586,0.011186582378299306,0.006298991783609165,0.49286463214593934,0.050096279722111677,0.007101737101488471,0.0025209452879069584,0.20048987801525897,0.005136860046848957,0.03344827718630365,0.0789545906125673
ID_4qtv6bfv,0.19931083691167234,0.028668783534558522,0.0035702181778911424,0.012392481344324259,0.09572882284245171,0.04391866084654131,0.4306449670144914,0.017951070855127985,0.0031595406805497352,0.020293154082066337,0.002648822947568124,0.10538752329614673,0.036325117466610414
ID_nvsfmnha,0.36453945567293894,0.009135870120373068,0.0022859024243797234,0.006618930112531124,0.02133091270408728,0.2575196535521468,0.05765216082803852,0.001903361975115966,0.0008623203643492507,0.11920675151037677,0.0008506151768475943,0.03074725009508785,0.12734681546372725
ID_11ep14g6,0.05576642700125875,0.007391621100678476,0.00031409499868149916,0.0073749287997696075,0.8426053345412038,0.014724795438286772,0.029990616602254765,0.003577798816813401,0.0016197137591868818,0.007816180359354288,0.0011737834062079543,0.02066460448144402,0.006980100694859954
ID_ors8niy1,0.04109449660426124,0.7079081731305477,0.0008336883014008331,0.010251513272495941,0.009864454148224268,0.01665154632378742,0.07994618401839941,0.001988343773034007,0.0014687774886571621,0.0600176405228693,0.001022922606486899,0.011642432519080674,0.05730982729075521
ID_61m46502,0.037547019953959294,0.7287730886077866,0.0008107059845222229,0.010019428813932864,0.009199565362204927,0.014674182311612945,0.07634746726243993,0.0019453387471833677,0.001455099527104907,0.05541766336637232,0.0009881333607084,0.010400911350121342,0.052421395352051016
ID_ix7prgts,0.36701909278347394,0.010012635522383444,0.0022602952655666067,0.006648118305298966,0.022066406760976712,0.25078041290877545,0.055846289041919336,0.0019135642899710727,0.0008641302592257766,0.11740069231927208,0.0008455068654762984,0.03100471196636846,0.13333814371129177
ID_8qifwfzd,0.8747698287588842,0.0058885584584314355,0.0006114948076248775,0.008591397034589776,0.021836591463894266,0.009778282074301235,0.03538091935633804,0.0028916905442270295,0.00044417691731837925,0.010382350153795157,0.0018114862128975804,0.01838642585759733,0.00922679836010069
ID_x49pswzu,0.0111407312352732,0.0028662489493469986,0.00025206174624345,0.001635387615152542,0.001205679752649717,0.8937413915337075,0.04593741967511455,0.001887255639296018,0.0006637254458792658,0.01761514706786597,0.0006385390112388242,0.005588151023371396,0.016828261304860807
ID_8jnymxl0,0.012657238831749202,0.003197232775738271,0.00025943709262879277,0.001729172527735088,0.0013132382336684104,0.88555305877654,0.047524659282548766,0.0020670203757168454,0.0007620273673138505,0.019632432297868683,0.000717815575861138,0.005713369959144599,0.018873296903486797
ID_bjt6coq7,0.3675189421881591,0.014242643239185594,0.0023398521923896813,0.004255161085472556,0.08433586022489786,0.21600258433814415,0.07231563769381309,0.00333057142625456,0.0010213984903107971,0.07053428247696118,0.0008351258615774747,0.021905476387636298,0.14136246439519756
ID_5o7t5mf8,0.14379106627518856,0.005463582289550718,0.03003903500988522,0.00574997334592665,0.03996740904996282,0.19253267217342607,0.06070755510306089,0.005468995506651254,0.003975968141029248,0.0976826540771328,0.009249981602665918,0.06535655564630807,0.34001455177921164
ID_6dl8znxv,0.44381616666561896,0.00938915826839878,0.00469792975684231,0.006522515306324362,0.02027381746750604,0.23719730418910828,0.06499084898944837,0.002413406096586979,0.0010250676932822447,0.06774558112068368,0.001418511822598801,0.043424174431402,0.09708551819219916
ID_3r9jjv69,0.3159200620702711,0.05275814681905388,0.0012379368075605675,0.005969976183597986,0.018268897230420477,0.10070513972816343,0.11143350860075035,0.004840463650191152,0.0015703135167988462,0.08896771322832474,0.0017308206869981286,0.027050956152521094,0.26954606532534825
ID_16dyyfqo,0.25295637830413165,0.0027886312422116867,0.03231644083427907,0.0042307940180786015,0.01989809133686574,0.36918834293781067,0.027132953713035906,0.010809699331572964,0.003430894827770067,0.1390420827837544,0.004202672269858387,0.04161748255929509,0.0923855358413358
ID_7syp5e2f,0.4324270654719745,0.049996851351219465,0.0007836390185142546,0.004946101820009172,0.027293006093561542,0.05530437033528877,0.11697188526821824,0.0025158034501897705,0.00101361069432221,0.14779672167772737,0.0010838056136746239,0.014667802067460742,0.1451993371378393
ID_cyqvne5m,0.9536380255336695,0.0009910942518218222,0.0007290650046742604,0.006291163733572372,0.0044774546707011045,0.0034600749506136542,0.010135383317210245,0.0011457976539395553,0.0006010644590836627,0.0024082288573432893,0.0012924944427698312,0.012902699970197886,0.0019274531544029418
ID_fwkq0idn,0.0029462365808753145,0.0025522479141016647,5.996469649689438e-05,0.0002963496822391731,0.0006658275349644203,0.002334671361599317,0.011670098101183754,0.0002794386102390273,0.00011594194927774412,0.9750496642792212,8.014318429116921e-05,0.0006863697059289234,0.0032630463995813397
ID_y7cg0h0t,0.002206580440501518,0.0020291359538593193,6.336087259336934e-05,0.0002567858023495802,0.0005634573119566951,0.002075974185526837,0.011036440903257687,0.0002977688069035315,0.00011989545442531635,0.977390392835151,8.494143446389097e-05,0.0007100097447891615,0.0031652562542221568
ID_zd0dzfk0,0.07124666329127644,0.0057489212880699695,0.006728262026058359,0.004721605727627086,0.013194677125130276,0.25463201593652285,0.03821722242108962,0.006436814429554958,0.00412385321975682,0.4717089144847043,0.002944555778631833,0.020713467751400982,0.09958302652017645
ID_sa1uy9hp,0.9247051040218636,0.0017293101252422163,0.00021922667935958187,0.0024412219917071677,0.011197260030725768,0.015517126425604242,0.01548870493466346,0.001799258427120464,0.0009017753685331255,0.013534158365746361,0.0006329510221469029,0.004912341493480684,0.006921561113806626
ID_eleqwubg,0.2766125965566949,0.011208425101545086,0.0065266321844462865,0.10790735841804044,0.1886380079286354,0.023108412368421122,0.07561996905242402,0.011747031285361528,0.022632882141928243,0.11663597647690052,0.004747623189461445,0.14244221971018148,0.012172865585959376
ID_16lij9xh,0.0695419888745265,0.04918437955694651,0.001890636064879995,0.012101028751987196,0.04347111293122742,0.07226951348777053,0.34245933636464826,0.003267288972271427,0.003028289933449636,0.24564317509883732,0.0012682584519392408,0.04928068533645422,0.10659430617506169
ID_srthzuvc,0.07417562336214932,0.0502752015707342,0.0018722044259680839,0.012620123240586551,0.04763190012852125,0.07060649937874498,0.3322858295971882,0.0032700528128296142,0.0032299362264124254,0.2600179617321011,0.0012721707261460979,0.04576060319984246,0.09698189359877557
ID_f9bqvumi,0.011004304323386631,0.004579735103114481,0.00013791684233745822,0.0013909248642022,0.003855756480137043,0.013070148037429664,0.9225627081987997,0.0005881652851637399,0.0002162213713435059,0.029507699827563592,0.00018959589109207787,0.003674442148199679,0.009222381627230497
