ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
tour_idscn75jzy,0.08426730635489185,0.032667293715761374,0.0010443348835476424,0.096934913415679,0.07550024263248957,0.7095859190675557
tour_id7yoob4n2,0.11372713353488359,0.0333691156644622,0.0008075917915697595,0.18218705053666778,0.12313708024518394,0.5467720287511018
tour_idup7m7m1b,0.2991105232427767,0.6363590580600627,0.006744175987180518,0.004769620398272663,0.005970529643072949,0.04704609546260218
tour_idxkxfsurc,0.08888762204517911,0.7699285118321364,0.0690893766458635,0.005335453324493402,0.007951047035598107,0.05880797747519727
tour_id1z0sv6jn,0.2983575091853128,0.35899449177156784,0.21777165584515842,0.01213528222805187,0.020317863796432915,0.09242320322707301
tour_idi9uz8wrq,0.025787605615578676,0.008912600503006404,0.0008878750504948971,0.3465860830445706,0.2579206311088893,0.3599052148055931
tour_idmluza4mc,0.4345906683521674,0.09296627137990089,0.014058402223535497,0.04240492627429511,0.06564994164634055,0.35032979431471223
tour_idu9e2991q,0.20194566304695974,0.3537937627958697,0.14848300794897928,0.020690833068839412,0.008809409064011318,0.26627731406362287
tour_idvc2zhr8y,0.1174647547798843,0.04862855347948655,0.0009520311339773966,0.15909575072525625,0.11400790854326429,0.5598510057037057
tour_idz52r7k2j,0.2848044477614149,0.44989808854677493,0.002098737319398811,0.013239099245590354,0.013248572529676398,0.2367110379497535
tour_id1hwi1h4f,0.10782347653043992,0.029316576270464037,0.0007144743034406588,0.16344240955145609,0.10124022815304352,0.5974628409537143
tour_idt6t2t00t,0.02469523053234149,0.00790792247537621,0.0007095688065827338,0.18191358403671049,0.5538414250080393,0.23093226407688328
tour_idj0qc88z1,0.2456668125967529,0.5939136771808611,0.026207285635060938,0.02592393467369748,0.038438137468420494,0.0698501496512394
tour_id576wxoph,0.4680006727308842,0.25358293479520705,0.012311145447445887,0.024000143440402345,0.010212539281192364,0.2318925677973277
tour_idpz6wbb35,0.22989260785297322,0.6253332157995001,0.01439152282582382,0.01304090523687943,0.014241991778538531,0.1030997686134786
tour_idz77wz3at,0.6124083699980041,0.08600054932333766,0.005517272736775665,0.03885840168679124,0.015122659387253129,0.24209274675142317
tour_id9md3kk0q,0.07241382822858328,0.6888069974012615,0.17596157621374695,0.003303493253631713,0.010084686937878243,0.04942941866339042
tour_id34fcs8gx,0.4489799323646055,0.3173111439055244,0.13856302490393008,0.006105596421954398,0.00810688616160888,0.08093342043332837
tour_idvhu7pg0n,0.24841138228582438,0.44067781952645707,0.010866094287033229,0.021028981247104603,0.04826831605739658,0.23074740124107943
tour_id89f1ltnj,0.5430012440527558,0.3823606612378563,0.003577420030834868,0.00527144484099088,0.004879809310907289,0.06090942145797718
tour_id3nysh97c,0.3804598509990273,0.47333374658352534,0.00562154625452508,0.012571561647622739,0.010997080317548931,0.11701622234682321
tour_idpdpvtiwb,0.06582892999136851,0.1164870361070224,0.0008227044223794247,0.1834792625512569,0.1466162411219792,0.486765816958429
tour_idqfq3kyuk,0.19813307604831762,0.10779185066999314,0.0012043916478555292,0.048562528611123854,0.05083309321881956,0.5934750543905779
tour_iduv8j4k73,0.3827073883352618,0.4384705494852524,0.008455121613039556,0.016479687201202783,0.025797482252469386,0.1280897699486209
tour_id983k7d4d,0.3657997942558492,0.10043990669324972,0.0036730506880277066,0.01504180486188859,0.0186954627027097,0.49634996508220663
tour_idytnzx013,0.08418978711241082,0.03846492716671692,0.0036444047937376667,0.12618583426177796,0.32161541245368597,0.42589963933394476
tour_idninpdwni,0.29410679005269,0.4397030681818747,0.00898081099412049,0.010609714120395559,0.03282682812695295,0.21377279574171623
tour_idp4ff76re,0.13705900394742027,0.6786592649794856,0.09072466787305641,0.00947999756098793,0.021647919089408767,0.06242915679418945
tour_idijj0pwyx,0.03185736645393591,0.015076759658598438,0.0006727736775417145,0.14855091077752403,0.06568961115966765,0.7381525794659893
tour_idium4pvei,0.1043138685873942,0.8138732785690542,0.03149480732237224,0.004058108059978883,0.013617914807770373,0.03264202172210731
tour_idp9io8mjt,0.022053629628174785,0.006693358039206747,0.0006748948420720991,0.1991884322021535,0.3641369641490119,0.40725271921852824
tour_idweswtgzd,0.5346416131417319,0.30137239714663827,0.006293871920912259,0.01448228757098155,0.007832746939447575,0.13537708444444185
tour_idapijk284,0.1069613117829124,0.016161638009717382,0.001139407394111195,0.11855729427674554,0.07600896457617151,0.6811713783724066
tour_idt7tfzhcv,0.16087996771804955,0.05905010009936462,0.0020068439285725027,0.08935520838230142,0.12829800070513353,0.5604098809128082
tour_idvi4xvn89,0.27877623947451935,0.50697087769496,0.016414444628507854,0.016660900198482674,0.031132187252929672,0.15004534027322156
tour_idzoj01hva,0.42516427263172174,0.07341089524097388,0.004775519786203653,0.017955853637181603,0.008038864651190594,0.4706546052285995
tour_idkpd2p38j,0.04055427419475837,0.013597715343804734,0.0006587822666150075,0.20233969855976536,0.16921837898751818,0.5736311592913761
tour_idax5atybo,0.236079798961778,0.5048460343567288,0.017715690036061587,0.026210256594214103,0.043644025788939535,0.1715041961249231
tour_idrhgbi5ug,0.04058389021419177,0.00851254614905173,0.0008188629498110599,0.40465328512871085,0.27337124488859704,0.2720601622877344
tour_idswj6leox,0.34614771463931254,0.4364762732297298,0.021428035884447767,0.020529411165329785,0.030596260098500923,0.14482230544834046
tour_id02v2m7rl,0.01777018850408852,0.011729611585917878,0.0007070509465285349,0.27233786862151454,0.2776590077342619,0.4197962713853278
tour_idq958h9h1,0.23057463776023546,0.6485627005287199,0.020245159750720356,0.012310611772428927,0.008491220642095265,0.0798156823514853
tour_ido2jia1eb,0.28572465790489715,0.45706173975732245,0.027867862303772334,0.02514117874206761,0.02922819795757479,0.17497637125060758
tour_idn5u4cvar,0.15108536301570524,0.05727767187984008,0.001116545512502419,0.10169228866611138,0.0909738988515999,0.5978542182208176
tour_idycqzc6tb,0.7610341161937448,0.11074060510478599,0.005709752340537514,0.005214293608781241,0.004158205804620089,0.11314302019544169
tour_idid82ff40,0.10370298311149623,0.6443700439405209,0.19419777055136356,0.0034603657280035446,0.017677855879966252,0.03659099510773421
tour_idbpcog4wl,0.3301056646106606,0.2696476741231346,0.0020656728979085025,0.02503714194584509,0.015340254790808822,0.35780358447210014
tour_idhapbm6fh,0.4379101988615672,0.3186920307866663,0.006417626693028196,0.013744544017569716,0.027419497686426136,0.19581611033664556
tour_idoe41roz2,0.011145530309440021,0.03305911082501906,0.0006951924398161184,0.30320061853759117,0.32235093006295146,0.32954863278455104
tour_idvpxesb1k,0.26221506767603675,0.6156751909720437,0.02223433074971272,0.007410814603705383,0.008305387746852737,0.08415922129016477
tour_idc5dofqn5,0.31392278152088937,0.08035523501201286,0.004401990918681846,0.025703065180550867,0.10061686976092704,0.4750000466638977
tour_idnpafeyvj,0.06394645787395038,0.7943517750500441,0.08393386789363344,0.006124492307745245,0.008551925428689267,0.04309147492668004
tour_idl24u1q8m,0.5206221798713744,0.07650545448534175,0.002496679300871534,0.020887244456632467,0.030468264535686924,0.3490201850335041
tour_idb3wpgpjo,0.46024157070797517,0.21726248887119998,0.009155665472548572,0.018541248645508563,0.016016383239733235,0.27878264678832476
tour_idhjn4alfu,0.1296444448085758,0.7751841107519637,0.02427243983018701,0.006819018579691204,0.009393003626528427,0.05468697751361051
tour_id9b06ezfr,0.0905643014084388,0.06410763378347342,0.0016236602283192362,0.0915609617595678,0.4384515214235565,0.31369193286355335
tour_idejro656s,0.47991444244058357,0.4004491380980128,0.012076625999843719,0.014802004611620977,0.010639738837283839,0.0821180460545341
tour_idhjnhi3ro,0.29607308229972046,0.176285912768809,0.0031781982178383764,0.03311506928216225,0.020279855732351953,0.4710678699411704
tour_id1127b17b,0.767651741498203,0.13089708867139507,0.007823808789310025,0.010281845916663045,0.005671450408580459,0.07767406494867922
tour_idy3av69jf,0.08365632491629406,0.012590365579172123,0.0009649176239911808,0.3047793279599379,0.2290633259350648,0.3689457478226348
tour_id27rr0w8c,0.2511895234002116,0.5780661857331373,0.010986562863981043,0.010446879234244127,0.019621833133505365,0.1296890252973923
tour_idxpwedwwv,0.3019349443943081,0.6081768627023044,0.004762216434353223,0.0062502654746301785,0.005624166601197575,0.07325153414865808
tour_idasq2nvf2,0.12990810664160424,0.7282918684710895,0.06124952722968546,0.00555167978460726,0.008018240903895989,0.06698057766760951
tour_id34dijh3k,0.03127479138253206,0.017172284782179095,0.0006621376588937066,0.19111894602844898,0.13361261980151729,0.6261592202882211
tour_id47n3adhx,0.2872299343046804,0.5884279538825101,0.019009361799186754,0.005896193679979992,0.02107345074763647,0.07836311396790932
tour_id8g2lmew0,0.0812880568988897,0.03971710126614205,0.0009126434252884552,0.21092165529150173,0.08956826450887845,0.5775922795406222
tour_idxo1psvbn,0.2038624845609263,0.692781181730868,0.023574465087277733,0.008295281008021373,0.011726098235751093,0.05976049426659893
tour_id3swtoc6v,0.06270702666635772,0.011883203519229498,0.0006828962447694065,0.15113758745596761,0.13337315531336963,0.6402161341181428
tour_ide9cee06c,0.20933337675698385,0.66292700460277,0.0052399924261706254,0.00814237242525654,0.00500678021844171,0.1093504718241477
tour_idffkslvjc,0.08032873512825461,0.015896666773120096,0.0006715732184915022,0.10135101566568305,0.12472802083285889,0.6770239840451211
tour_idldvhmyos,0.03822078784507216,0.014231005764052016,0.0011330841947771023,0.1842417994658786,0.5888980333287377,0.1732752846284542
tour_id3402rzsi,0.14024884266073975,0.754217510466184,0.022295391199181985,0.012954100427771408,0.010126258355143816,0.060157891768704855
tour_id6a1z4nou,0.10131291011570367,0.8146393837346272,0.04737811714402228,0.0037973664669105184,0.009893315707693072,0.022978908926519038
tour_idn3xnzkj5,0.2386595847178628,0.3426861498808856,0.012684662993979405,0.01836469138820212,0.04193342005208056,0.3456714923639732
tour_id4mw58nac,0.02128172588874726,0.00858182899190156,0.0006571550911574573,0.27117401152571335,0.16085775083380444,0.5374475284835832
tour_iduor4kxr7,0.31720395279557434,0.10509122697125034,0.003176838882077744,0.06026600508958914,0.04713171807462427,0.46713026715086386
tour_ids2xn2h5x,0.023600476599562468,0.008052057977445752,0.0006439849105068713,0.13916594128605966,0.2658525543319166,0.5626849781133163
tour_id2dvme979,0.19766030821850486,0.08482162535969431,0.0014087254503270987,0.08612668257660333,0.05443719183703857,0.5755454660921706
tour_idhnf1cajv,0.25943815025047073,0.10951772527495929,0.003409304622157654,0.044674059619895734,0.02555567703911664,0.5574050827277386
tour_idinhqasbm,0.25918624213718144,0.14795211915196696,0.0032309875488916256,0.05317195364507461,0.030764359321420118,0.5056943301628078
tour_id7nrux8bu,0.35417278007644165,0.5025788359295639,0.02024838278568201,0.007186764782528058,0.01150498488265534,0.10430825666540308
tour_id496vm7x9,0.008487837580488189,0.004445456752238652,0.0006222748480041023,0.28990197280215346,0.5868803274864188,0.10966212747479467
tour_idzuee7l00,0.1365801349347711,0.7554036286309492,0.024399121336046617,0.01838288655618554,0.011103122409318194,0.05413109612101173
tour_idbo99fkbg,0.22458162391389258,0.07103516269893512,0.0013534048440750448,0.10070500678385116,0.027179378003135447,0.575145435921512
tour_id6iwez9cs,0.18166950286454658,0.2179174282093868,0.002568871423761091,0.06087323734123968,0.04750581577070876,0.4894651429351656
tour_idwbwb5953,0.25551907905407123,0.579679705250207,0.01661178401029835,0.013623802648961184,0.020437792480113084,0.11412784051447017
tour_idsluuqo4s,0.2193331465905588,0.059130784087964586,0.0014556281492464785,0.0086331896563062,0.024567182674667815,0.6868800659890808
tour_id51iecuq1,0.18776543532607032,0.11617427460678299,0.0024224569528547204,0.04597720306428948,0.041320047558937326,0.6063405838880492
tour_id6vxrxl73,0.1246884798871716,0.030846829738744426,0.0009557417998136599,0.18682465977310084,0.04465689789144932,0.6120273849143311
tour_idhr4gw0ev,0.4525022828385744,0.4604271554812286,0.005331984977070036,0.006742784909695029,0.008464855040201584,0.06653094757985516
tour_idh418e3b8,0.014580017080038633,0.008395632699135827,0.0009591421508511032,0.19139912326084657,0.6465197068213159,0.13814637228346124
tour_id7534kvdx,0.25456800761756415,0.10519321758138714,0.0014341662548013263,0.040036626085088116,0.023305562628210985,0.5754624158166198
tour_idqmvg1ope,0.1595211214606452,0.7409142836882388,0.03876581742366603,0.007134777562252402,0.0057601998251000175,0.04790381296219841
tour_idxqc2yg2g,0.16691228657502782,0.7525302664479294,0.010304489105753881,0.013123193663916795,0.005333206660891358,0.05179655836138792
tour_idd873ssdz,0.025648210404679184,0.006974273087369963,0.0006679218448215127,0.19231003329742896,0.1292273654597674,0.64517219747754
tour_idij0jwfbb,0.006589864847152483,0.004389576885934446,0.0006473643174293976,0.20202107418085474,0.6324648847816123,0.15388723402659038
tour_id2prkgpu5,0.016483587472735626,0.004975953741909247,0.0006857343323518223,0.26342841868248956,0.4456151028567634,0.268811199537706
tour_idqyfvgahc,0.06440817365371654,0.02041107255393832,0.001105865442656853,0.20222668363707375,0.18505132535628002,0.5267968704505623
tour_idry1uot6o,0.0905993227910343,0.04068393607755019,0.000831015857637974,0.13118374690342915,0.112625117313343,0.6240768647822956
tour_idwdlworee,0.27494654663403917,0.12452316939312091,0.001988759902734393,0.03671292109711814,0.021145838375284356,0.5406827730378139
tour_idexi34czz,0.16574102697156365,0.08281352998089077,0.004183466654825677,0.08849689805678104,0.11177146171901857,0.54699362010938
tour_idb6vnaaoh,0.03853450453713915,0.013662538662595761,0.000706719348311824,0.1420382122569972,0.13879353360163713,0.6662644829203775
tour_idyh0x8imu,0.0671562576537848,0.022612051308824953,0.0009590377336623762,0.2825561112458552,0.1016876661532487,0.52502887625387
tour_idpr58884e,0.3530434545436018,0.39896730402913627,0.026003264692156174,0.01871827582231107,0.023377719874955717,0.17988998196916153
tour_id8iwbq4wa,0.010791663955740756,0.0044939446418516,0.0005701817780143995,0.190930397601722,0.6467659739913304,0.14644782886363433
tour_idvwokxtv0,0.1302365315848132,0.7853767989418508,0.018789044027940266,0.004733311831769744,0.006203023698522095,0.05466127326771297
tour_idiw3w0kwl,0.017671098674308616,0.006120980433701356,0.0006768281010248443,0.2716594573345275,0.20136319701686325,0.5025084400111813
tour_iddl4gqvis,0.06283904955387662,0.026075423023575243,0.0010172877678976415,0.15816496534650099,0.11704126877781207,0.634861994121636
tour_idnzdxaz5y,0.28166338762471654,0.5252843903095257,0.007442685857512774,0.011130176264154515,0.018851516552137074,0.1556278401323244
tour_idnrzvk8aw,0.26979113553850076,0.06391007836245619,0.0017960470896005755,0.046793077534746846,0.0279767013781519,0.5897329672560861
tour_idsqnqn2pc,0.07134552428426633,0.015654249508768068,0.0006581051900609147,0.19647734486629329,0.1718988119817263,0.5439659721142311
tour_ide48dpwev,0.15309001552919846,0.031717820168094546,0.0009258278183038025,0.08404681349424449,0.09497459828862012,0.6352449280193756
tour_iddd8dm3ix,0.10999826335056458,0.03247635780267558,0.0007491291676101807,0.10776034870441903,0.09161379790999596,0.657402094624624
tour_idv2qlebob,0.053530432981385295,0.02123083136689325,0.0008606748011749342,0.11735053732610476,0.07129057298929878,0.7357369592662922
tour_id2aj9dirw,0.10102811411758787,0.013188277291219457,0.0007806929939520762,0.05682949096488689,0.14026972303976748,0.6879037151549713
tour_idsvm1f1b1,0.06849249682385584,0.8580588403779565,0.03126211809682042,0.006177683372791859,0.008068334857072314,0.02794053042962421
tour_idmy90zz64,0.018558574771903903,0.005621715249927432,0.000616638482511789,0.3633220657699835,0.15925491371869008,0.45262610100006706
tour_idbdch8yg9,0.003566970605816197,0.0024280658181362012,0.00033832204031806123,0.08403280617605724,0.83548339771919,0.07415041977073052
tour_idb5zmr71t,0.08314767829787165,0.013201105892063603,0.0009158001034643957,0.22013999763160638,0.0811071289112215,0.6014883044141796
tour_idg0kkcte5,0.20770637739696046,0.6410350695710574,0.011723200858791794,0.008399903657438455,0.023534433169927104,0.1076010134831796
tour_id9im56wos,0.1891174541698212,0.673672741733782,0.07469264400621851,0.00644957379699384,0.016232712606218582,0.039834885794159405
tour_idn7ds95d3,0.538509599979519,0.11820064439175172,0.008325102835928884,0.02466459034662014,0.013480846576826085,0.29681922401842664
tour_idt6nz495j,0.013286672234740695,0.007051260132781945,0.0005823470441854616,0.21002985122839643,0.5169983707416398,0.2520514950675886
tour_idgf59uw0m,0.4861915413068034,0.2989708548375219,0.00614485852756878,0.016605216231173957,0.013634132919631312,0.17845338220746199
tour_idm24hr4xc,0.27672261195561476,0.18350510084200858,0.002411628466932491,0.03168594001976954,0.019743113629847386,0.4859316059007345
tour_idrmrojidf,0.08763978609671062,0.8046516695174069,0.05857950377416009,0.002633088539393824,0.0053464389848676954,0.04114952216785581
tour_idlly3y83i,0.01704426044096102,0.006941479371233285,0.0008113384380694428,0.34745452710391844,0.29396565530429275,0.3337827311342447
tour_idyaezh638,0.23490151342628532,0.5330810466345817,0.13455638020613625,0.017004104119024775,0.023690959984751837,0.056765992369591026
tour_idk8hxxqpk,0.010574937411693623,0.019556598360771116,0.0007095349347674752,0.3091844631105774,0.45313917432705747,0.20683528603436682
tour_idg98uq0ag,0.1884834023513146,0.06423245757291833,0.0014413908309825012,0.041983466736149874,0.07982859068133827,0.6240306921183348
tour_idrzdpz5cx,0.03884277630858426,0.019110130082110845,0.0011525482205639527,0.3549087780474486,0.19988124021159503,0.38610452881771956
tour_idw3wjseh7,0.1879992739893776,0.08468904735964272,0.0017331437428039986,0.13197924720023937,0.08470578664076199,0.5088934890763963
tour_idy3b7gp8t,0.19747459799997355,0.7028554095104403,0.015642348778551224,0.008806354869029046,0.010451507106806038,0.06476978057104663
tour_id9ew43m4e,0.050776374017701666,0.8612534715749276,0.05798511680502267,0.002382771351595119,0.003679463110401747,0.023922794991278522
tour_idypppyetb,0.5033117816081775,0.06078515174117365,0.0028322590489834607,0.030601974840576363,0.0408371087618785,0.36163172073958166
tour_idwytfi4qk,0.1924194574363396,0.42944084873768873,0.006334907025189155,0.02185499650930159,0.02104702384209698,0.3289027638882469
tour_id0jmtjha7,0.6492356774541892,0.2701237494402637,0.011913212169997486,0.007831189763805679,0.004614350619525026,0.05628181193748531
tour_iddl29tziu,0.14553065755904232,0.7419989161322913,0.020568171371532214,0.013345708277084253,0.010648743587981194,0.06790781354944767
tour_idpi5qvjp6,0.06276782637603098,0.035717702203006074,0.0013082767260524202,0.05897587635563227,0.06181214165968955,0.7794181734781673
tour_idesp4iyqv,0.07822820546866471,0.7683864600250874,0.08362252099022671,0.006204147090503119,0.006916488486468263,0.056642182013586034
tour_idg9j83886,0.243075064325244,0.1111101596607375,0.0023002107802377377,0.0594101128382538,0.020967894012795855,0.5631365614095294
tour_idl050ee85,0.4783501442895199,0.1863644976517964,0.004885245933703912,0.010957031410564397,0.029616892351696296,0.2898261905746103
tour_idohwqk1l7,0.18578873276807198,0.7209813735103071,0.017997607690414162,0.00852445119993988,0.010455541387700095,0.05625230997454256
tour_id0vd35c76,0.27610829945836085,0.5841775150060918,0.014258807374695884,0.0134844796336849,0.018646627405302704,0.09332426669808173
tour_id5hhr2gy4,0.2532373732879589,0.1102043078847853,0.003010443753268815,0.06993948569640708,0.042026774443719744,0.5215816057370498
tour_id46lbmvks,0.006284026120179731,0.003790690435685907,0.0006051097224170463,0.2153557702147773,0.6560785803900141,0.11788583621364956
tour_idar3w8602,0.0696591110497071,0.024575837575811423,0.002210632921675644,0.23374609050976392,0.13173026818203337,0.5380780556282647
tour_idl7hbx9mn,0.17081398829712025,0.6231774004795035,0.016319678932002597,0.037534034916928485,0.0075055776226906614,0.1446493167249561
tour_id2n89sclq,0.3129596521586724,0.589585057893722,0.012103708941057698,0.008591976389839509,0.010744770621972852,0.06601483422756628
tour_idvyzi4oxv,0.20792596576662328,0.09173880002128786,0.006839418370164987,0.03685098550682369,0.15822649430789298,0.4984183433613726
tour_idjfy4ctdx,0.07676499641296987,0.47272438872187184,0.3526452334594572,0.010717750236699552,0.022813785356327297,0.06433385070211776
tour_id144fpcpy,0.3654714830759006,0.20320946740502022,0.006506311492196464,0.021342368644216403,0.03504492772176274,0.3684254397982586
tour_idx57e4e9l,0.6266462800248725,0.14512416041393691,0.00520422218066423,0.00745516187057685,0.013112323394008956,0.20245785165027924
tour_iddb6da80y,0.2556059708002737,0.3622631535704348,0.003027387142040266,0.020587005867622115,0.010807349907013744,0.3477091422586718
tour_idfn45wbk0,0.02164388922721408,0.01269735242613158,0.0006377983934878432,0.08443501402577706,0.6886229957636232,0.19196294384823517
tour_idybma0dgq,0.4791849932512161,0.3768272408817319,0.007327408075583849,0.007130216939374809,0.010286396650062212,0.11924373442314398
tour_idozp13605,0.015173907246599793,0.006585408902311192,0.0007255299248580661,0.08028686703028028,0.7494442964467223,0.14778398480308524
tour_id1m4oj9sy,0.5353095851311936,0.11360532101507173,0.0030443199237749977,0.020357353661810178,0.044248796412015866,0.28343462129499664
tour_idvo3y0vkl,0.11123086050360576,0.8078457160213873,0.02613610459905084,0.00334576340266993,0.006277183877412833,0.04516437718380889
tour_idpreu124z,0.004289490512122971,0.007002157333688705,0.00048820312681156053,0.12882894104851905,0.7612491314399286,0.0981420779650169
tour_idq53hxi87,0.010251371284652653,0.0026971117255332093,0.0002477834751757728,0.05957802316646579,0.8420542365150191,0.0851714704862129
tour_id7pfpsi24,0.25266551611965193,0.14078126903130375,0.00603342924241322,0.0823175792098699,0.07601333053930848,0.44218889006012196
tour_id33qkh60w,0.08114513128841819,0.8110044224411984,0.05891195497708368,0.002523013313742581,0.007881189289892922,0.038534302019218564
tour_id2y2z8jrh,0.01346988209444306,0.0061514574345355975,0.0007655415839164152,0.28391026650740747,0.5088313622870447,0.1868714920135056
tour_idiebqhg43,0.767651741498203,0.13089708867139507,0.007823808789310025,0.010281845916663045,0.005671450408580459,0.07767406494867922
tour_idfhbkc1y3,0.3922837365661405,0.5100701983744582,0.008487059396117318,0.009843896727798835,0.009517596535981752,0.06979751705611623
tour_id8pnhxwhs,0.1034173235519157,0.7951557829707936,0.040232695283664396,0.005957043806753307,0.007142774730480727,0.048094387921880255
tour_id2ufs2col,0.4258113063498241,0.11076636808037482,0.004011083502896057,0.02300508847799331,0.020176988571615775,0.41622915721746945
tour_id8pjpqrur,0.018837276291844972,0.0054903978453389275,0.0006641993963697717,0.1769916694096551,0.6744524524133133,0.12356400254800212
tour_id9m8iyic9,0.021760835940570277,0.008699804646049063,0.0006513154601817565,0.28308585971246136,0.1477637855030059,0.5380383950706489
tour_idzm9sl58x,0.0802789342552864,0.02471060660894941,0.0007816556217059837,0.15753635123940685,0.17446314820563757,0.5622293152448847
tour_idkwo6zqi8,0.012865640030167911,0.0058628934816900985,0.0009730179185402907,0.21336803832835555,0.49679334150402144,0.27013707857431957
tour_idna4ogxge,0.02023363133120929,0.006548168801280538,0.0006670949678297003,0.25892046485022013,0.35592651078057586,0.35770412827935427
tour_idu4oa4tj1,0.4609788647987682,0.3128018674855101,0.007480619803819271,0.013741847600485201,0.01717281485530151,0.1878239889485755
tour_idgpsua2ic,0.767651741498203,0.13089708867139507,0.007823808789310025,0.010281845916663045,0.005671450408580459,0.07767406494867922
tour_id9x7epj7n,0.1976702187356243,0.6477293154681881,0.07209600838605726,0.005590233804540403,0.01967250751139417,0.057241701775111245
tour_idz3l0noch,0.06361113674457754,0.8599341992392202,0.038872168815965245,0.00306268619291857,0.006677132907839228,0.027842684597797703
tour_idp2ooni4v,0.20561108768282937,0.692407271677388,0.005410472360118145,0.008140882448785537,0.009403041285450404,0.07902723895749307
tour_idkp4xs8sv,0.20990484737509046,0.1851952274213968,0.005081158311147627,0.07437985970910457,0.14045259370355143,0.3849863070768664
tour_id1bhs5db7,0.012920290646151326,0.00782468701330951,0.0007353016514181498,0.135418536885669,0.6823069635774877,0.1607942281422063
tour_id88j3212t,0.34716092022072786,0.20337973643440121,0.003737395771794202,0.04648655642262728,0.04385449259014351,0.35538090344974943
tour_idw1nboo5y,0.33042315087530216,0.06142986024706258,0.00781628352065085,0.04260666852227274,0.018445642971754883,0.5392783887406827
tour_idxesnecu3,0.2179413821228917,0.11458247194652688,0.0077095381423709815,0.03669365596300843,0.0432397851580048,0.5798331759804229
tour_id1xsr9hfb,0.2558550938331086,0.10298705913711663,0.0016896976536837248,0.1148789046497393,0.07198539123227478,0.4526038580342746
tour_id2lbg87f6,0.3931602581288164,0.08818426607115479,0.009611537968963675,0.02000883999533265,0.037303352898662205,0.4517317500593444
tour_idaxconuz2,0.47656169504802304,0.1095661434289798,0.006075004884584696,0.010526635625363375,0.030337250202416066,0.3669332653391129
tour_idmpvdjom0,0.21556769995656183,0.6454087765098979,0.033746407911910595,0.02192680152307728,0.008676322445029366,0.07467398641483364
tour_id20sasobc,0.11408252587539039,0.7858700610274943,0.01578135381636897,0.01001289981577285,0.011876666239455552,0.06237648577493703
tour_idqn71gf49,0.09080245321886118,0.015259766064377164,0.0008838481416829432,0.2551757791254792,0.1145610396905254,0.5233171219663545
tour_idlaal7m0s,0.1609866514922998,0.7628356715909508,0.02427041095006639,0.005588080767284482,0.005145632514215038,0.04117354278988112
tour_idx78t832e,0.025782888338849386,0.01079467444793377,0.0006819590122794971,0.291283065121166,0.17482036311839239,0.49663704838977213
tour_idzx9a63rn,0.12453303426742263,0.04342476780531757,0.002204418525131709,0.14165539924284964,0.08980489024659022,0.5983774828113537
tour_idn9s6uuod,0.0029729653073988444,0.00205655873289667,0.000316363119939951,0.043339141332008384,0.9252750960033888,0.026039882940396115
tour_ido34hsprh,0.1301890636836095,0.47300216959371044,0.02420873357013071,0.04948416398304509,0.117735741022148,0.20538012721603371
tour_id9l29uo8t,0.077861843135263,0.8310952223802256,0.06073477973833091,0.002594991825374383,0.0037992785104940807,0.023913887786356287
tour_idpqb9n9cl,0.2585780789899554,0.5539831601607678,0.006680657030846315,0.022369292442658152,0.022900400129786523,0.13548841078032453
tour_idz6e2biex,0.36615875050023206,0.05924903131025401,0.002477266772796388,0.041660871696467296,0.09171484053072096,0.43873924582520274
tour_id9y0idtnc,0.11877409069598703,0.02924053963777728,0.0011213752255052477,0.055739302925011336,0.04618829033052625,0.748936398798679
tour_idjpubddxt,0.2986010103846616,0.2302234926485855,0.0021889093197501276,0.0373396356310468,0.02422099947768429,0.40742595667101533
tour_idhrhejxzu,0.01931031888378921,0.005268719027394526,0.0006763810425651806,0.24011364911140184,0.5059643425135223,0.228666584648299
tour_idzdkw4i7k,0.04090060456728657,0.017633132697667413,0.0012810082374217176,0.32621713813771996,0.23438906662492043,0.37957905340206644
tour_idaip1dce3,0.10523616649362819,0.7864110562921596,0.02358769188672637,0.008452609243595319,0.013092054139243893,0.06322041449406597
tour_id8vwttnoa,0.08604976427839903,0.01556936396536689,0.0009403012647941454,0.08216271781397692,0.154266489106597,0.6610113672379487
tour_id6npi4173,0.004361663828069413,0.0024304855420337326,0.00041910316308916694,0.050141756311973804,0.8919947148423011,0.050652286760807894
tour_id8og5i86z,0.5278133554783211,0.40120810271007545,0.004175900772371197,0.005363875382952538,0.004590413014795989,0.05684836765906024
tour_id4fumvxge,0.19122823809864742,0.1515088653193375,0.015757751814894725,0.029231036416727155,0.07277497579757776,0.539499136743767
tour_id140nt5kn,0.11819060655319977,0.0383943502676188,0.0010932071581858662,0.08184945848820399,0.05499719759193079,0.7054751940271149
tour_idrtfr3gcx,0.08211793800700229,0.8485272994523692,0.01884425159262639,0.004462485403335088,0.0061707418252361455,0.039877295710208954
tour_idqyx5b6ic,0.08831067326768362,0.03094267049771526,0.0007798543442294444,0.15818980520371173,0.10425426637246918,0.617522743818368
tour_idkkbafx7x,0.27339269632766533,0.5447415528793832,0.008079346783493358,0.026332470835486333,0.023975169282846265,0.12347876971189176
tour_idix9p0yrp,0.2570322343932083,0.22435408118894926,0.009030400950334638,0.026207117700337013,0.0995720067944025,0.3838041466327442
